--Rotas do 1º turno-----------------------------
491 -> 444 (168)
491 -> 445 (191)
491 -> 447 (100)
491 -> 449 (116)
491 -> 453 (200)
491 -> 457 (110)
491 -> 479 (148)
491 -> 484 (147)
491 -> 517 (123)
491 -> 528 (123)
491 -> 541 (144)
491 -> 543 (153)
491 -> 559 (154)
491 -> 560 (173)
491 -> 561 (189)
491 -> 572 (104)
491 -> 582 (100)
491 -> 584 (160)
491 -> 590 (134)
491 -> 606 (167)
491 -> 607 (121)
491 -> 642 (163)
491 -> 646 (149)
491 -> 649 (161)
491 -> 650 (119)
491 -> 653 (181)
491 -> 654 (173)
491 -> 715 (148)
491 -> 746 (93)
491 -> 765 (166)
491 -> 860 (183)
491 -> 928 (153)
492 -> 654 (165)
493 -> 654 (151)
494 -> 110 (160)
495 -> 459 (170)
496 -> 705 (169)
497 -> 466 (130)
498 -> 114 (117)
499 -> 466 (119)
500 -> 245 (194)
501 -> 102 (5)
501 -> 135 (79)
501 -> 183 (36)
501 -> 191 (54)
501 -> 193 (182)
501 -> 238 (158)
501 -> 245 (186)
501 -> 254 (165)
501 -> 261 (168)
501 -> 263 (167)
501 -> 273 (132)
501 -> 277 (175)
501 -> 297 (189)
501 -> 301 (108)
501 -> 311 (14)
501 -> 328 (156)
501 -> 365 (136)
501 -> 376 (167)
501 -> 379 (135)
501 -> 387 (110)
501 -> 399 (161)
501 -> 434 (15)
501 -> 461 (151)
501 -> 471 (8)
501 -> 500 (79)
501 -> 504 (191)
501 -> 506 (137)
501 -> 513 (163)
501 -> 532 (147)
501 -> 549 (135)
501 -> 574 (114)
501 -> 585 (192)
501 -> 588 (170)
501 -> 594 (171)
501 -> 605 (16)
501 -> 614 (165)
501 -> 627 (122)
